Timestamp,Transaction ID,Sender Account,Total Sent Amount,Receiver Account,Receiver Amount,Token Symbol,Memo,Fee (HBAR)
2024-12-11T20:22:22.000Z,0.0.4781591-1733948532-834359625,0.0.4817915,16510.478864,0.0.4781591,16510.478864,KBL,,0
2024-12-11T19:12:21.000Z,0.0.4778501-1733944325-300485473,0.0.7835651,2050.986174,0.0.4778501,2050.986174,KBL,,0
2024-12-11T19:10:31.000Z,0.0.4778501-1733944216-423070984,0.0.7835651,1910.995362,0.0.4778501,1910.995362,KBL,,0
2024-12-12T07:17:48.000Z,0.0.6414895-1733987855-464322116,0.0.6414895,30000,0.0.4766802,30000,KBL,,0.00321209
2024-12-12T06:58:44.000Z,0.0.6414895-1733986715-086253430,0.0.6414895,100000,0.0.4766802,100000,KBL,,0.00328262
2024-12-12T12:21:28.000Z,0.0.4766051-1734006069-639596659,0.0.7835651,992.465616,0.0.4766051,992.465616,KBL,,0
2024-12-11T19:12:12.000Z,0.0.7663118-1733944322-451709682,0.0.7663118,15000,0.0.4765735,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-12T04:41:19.000Z,0.0.4765517-1733978465-434751099,0.0.7836733,160.378834,0.0.4765517,160.378834,KBL,,0
2024-12-11T23:06:25.000Z,0.0.7663118-1733958373-698957438,0.0.7663118,15000,0.0.4764362,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336004
2024-12-11T20:12:24.000Z,0.0.7663118-1733947934-993658006,0.0.7663118,15000,0.0.4762616,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00338124
2024-12-11T19:43:02.000Z,0.0.4758955-1733946168-693617329,0.0.7835661,747.186094,0.0.4758955,747.186094,KBL,HSUITE DEX - Swap HBAR to KBL - 1 HBAR = 10.6741 KBL,0.00750697
2024-12-11T19:09:56.000Z,0.0.7663118-1733944181-961937985,0.0.7663118,15000,0.0.4758955,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:20:14.000Z,0.0.7663118-1733944803-829529081,0.0.7663118,15000,0.0.4758408,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:43:36.000Z,0.0.4758071-1733946203-973077745,0.0.7835651,205.971213,0.0.4758071,205.971213,KBL,,0
2024-12-11T19:36:36.000Z,0.0.4757509-1733945784-149608394,0.0.7835651,73.427075,0.0.4757509,73.427075,KBL,,0
2024-12-11T19:31:06.000Z,0.0.7663118-1733945456-654101902,0.0.7663118,15000,0.0.4750132,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-12T06:56:29.000Z,0.0.7663118-1733986578-266115228,0.0.7663118,15000,0.0.4749255,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00328516
2024-12-11T19:29:29.000Z,0.0.7663118-1733945357-687967095,0.0.7663118,285000,0.0.4748161,285000,KBL,Kabila Claim INO - 19 Key NFTs,0.00336473
2024-12-11T20:35:31.000Z,0.0.4743758-1733949320-590852936,0.0.4817915,1745.347192,0.0.4743758,1745.347192,KBL,,0
2024-12-11T20:06:07.000Z,0.0.4743304-1733947549-513154435,0.0.7835651,56279.762941,0.0.4743304,56279.762941,KBL,,0
2024-12-11T19:02:05.000Z,0.0.4743304-1733943711-211488569,0.0.7835651,50230.738875,0.0.4743304,50230.738875,KBL,,0
2024-12-11T19:41:25.000Z,0.0.4743070-1733946068-875940365,0.0.7835651,44.594192,0.0.4743070,44.594192,KBL,,0
2024-12-11T19:40:29.000Z,0.0.4743070-1733946012-656561893,0.0.7835651,160.464779,0.0.4743070,160.464779,KBL,,0
2024-12-11T19:02:09.000Z,0.0.4736311-1733943716-343923017,0.0.7835651,1272.107917,0.0.4736311,1272.107917,KBL,,0
2024-12-11T19:01:56.000Z,0.0.4736311-1733943701-106500381,0.0.7835651,2571.395267,0.0.4736311,2571.395267,KBL,,0
2024-12-11T19:01:16.000Z,0.0.4736311-1733943659-712746156,0.0.7835651,5203.074541,0.0.4736311,5203.074541,KBL,,0
2024-12-11T18:59:50.000Z,0.0.4736165-1733943572-969142634,0.0.7835661,46995.215527,0.0.4736165,46995.215527,KBL,HSUITE DEX - Swap HBAR to KBL - 1 HBAR = 15.6651 KBL,0.00750697
2024-12-11T19:12:09.000Z,0.0.4730650-1733944299-882392694,0.0.7835651,6942.606924,0.0.4730650,6942.606924,KBL,,0
2024-12-11T19:06:14.000Z,0.0.4730650-1733943947-790469087,0.0.7835651,7962.763759,0.0.4730650,7962.763759,KBL,,0
2024-12-11T19:03:32.000Z,0.0.4730650-1733943781-648978565,0.0.7835651,1805.160457,0.0.4730650,1805.160457,KBL,,0
2024-12-11T19:07:27.000Z,0.0.4730384-1733944034-708289261,0.0.7835651,79039.442656,0.0.4730384,79039.442656,KBL,,0
2024-12-11T19:23:42.000Z,0.0.4728749-1733945011-676797946,0.0.7835651,28921.091087,0.0.4728749,28921.091087,KBL,,0
2024-12-11T20:55:43.000Z,0.0.7663118-1733950531-618407721,0.0.7663118,15000,0.0.4727347,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00338124
2024-12-12T13:23:43.000Z,0.0.4725723-1734009813-574885299,0.0.7835651,1945.478272,0.0.4725723,1945.478272,KBL,,0
2024-12-12T01:25:38.000Z,0.0.4723849-1733966726-102564068,0.0.7835651,789.493948,0.0.4723849,789.493948,KBL,,0
2024-12-11T20:12:46.000Z,0.0.7663118-1733947956-876805626,0.0.7663118,15000,0.0.4722844,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00338124
2024-12-11T19:12:40.000Z,0.0.4722110-1733944347-355646923,0.0.4817915,9359.977465,0.0.4722110,9359.977465,KBL,,0
2024-12-11T19:09:26.000Z,0.0.4722110-1733944154-856420274,0.0.4817915,3445.073495,0.0.4722110,3445.073495,KBL,,0
2024-12-11T21:15:17.000Z,0.0.7663118-1733951705-796255837,0.0.7663118,30000,0.0.4721717,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00336691
2024-12-11T22:14:28.000Z,0.0.7663118-1733955258-147227521,0.0.7663118,30000,0.0.4720507,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00339364
2024-12-11T20:13:08.000Z,0.0.4720507-1733947968-362311637,0.0.7835651,15214.168385,0.0.4720507,15214.168385,KBL,,0
2024-12-11T20:06:57.000Z,0.0.4720507-1733947590-748757042,0.0.7835651,15245.606404,0.0.4720507,15245.606404,KBL,,0
2024-12-11T20:01:11.000Z,0.0.4720507-1733947252-805857212,0.0.7835651,4305.845668,0.0.4720507,4305.845668,KBL,,0
2024-12-11T19:58:51.000Z,0.0.4720507-1733947110-125690465,0.0.7835651,4350.473673,0.0.4720507,4350.473673,KBL,,0
2024-12-11T19:48:06.000Z,0.0.4720507-1733946469-166644247,0.0.7835651,7726.652901,0.0.4720507,7726.652901,KBL,,0
2024-12-11T19:45:32.000Z,0.0.4720507-1733946313-977754879,0.0.7835651,7887.849817,0.0.4720507,7887.849817,KBL,,0
2024-12-11T19:44:03.000Z,0.0.4720507-1733946225-708488433,0.0.7835651,5322.532854,0.0.4720507,5322.532854,KBL,,0
2024-12-11T19:43:25.000Z,0.0.4720507-1733946140-283338161,0.0.7835651,7169.342888,0.0.4720507,7169.342888,KBL,,0
2024-12-11T19:12:49.000Z,0.0.7663118-1733944359-808331418,0.0.7663118,15000,0.0.4720292,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:58:20.000Z,0.0.4719299-1733947079-393928463,0.0.7835651,1354.042044,0.0.4719299,1354.042044,KBL,,0
2024-12-12T09:27:13.000Z,0.0.7663118-1733995624-605067361,0.0.7663118,15000,0.0.4718119,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00325623
2024-12-11T19:03:48.000Z,0.0.4716596-1733943818-933784724,0.0.7835651,9011.518618,0.0.4716596,9011.518618,KBL,,0
2024-12-11T20:25:14.000Z,0.0.7663118-1733948703-059387337,0.0.7663118,15000,0.0.4714437,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00338124
2024-12-11T19:10:58.000Z,0.0.7663118-1733944246-460460025,0.0.7663118,15000,0.0.4714087,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-12T12:49:10.000Z,0.0.4713148-1734007734-078374691,0.0.7835661,5000,0.0.4713148,5000,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0515 KBL,0.00753137
2024-12-12T12:31:59.000Z,0.0.4713148-1734006702-672440108,0.0.7835661,9349.999998,0.0.4713148,9349.999998,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0518 KBL,0.00753137
2024-12-12T12:17:56.000Z,0.0.4713148-1734005857-941806067,0.0.7835661,9300.999998,0.0.4713148,9300.999998,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0522 KBL,0.00775582
2024-12-12T12:15:11.000Z,0.0.4713148-1734005696-364631073,0.0.7835661,9300.000001,0.0.4713148,9300.000001,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0526 KBL,0.00753137
2024-12-12T11:20:22.000Z,0.0.4713148-1734002405-599256775,0.0.7835661,9299.999999,0.0.4713148,9299.999999,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0535 KBL,0.00743136
2024-12-12T10:24:36.000Z,0.0.4713148-1733999058-974145879,0.0.7835661,9000.000002,0.0.4713148,9000.000002,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0541 KBL,0.00744051
2024-12-12T09:32:31.000Z,0.0.4713148-1733995933-039152260,0.0.7835661,9200.000001,0.0.4713148,9200.000001,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0545 KBL,0.00725977
2024-12-12T09:21:01.000Z,0.0.4713148-1733995246-701271823,0.0.7835661,9149.999999,0.0.4713148,9149.999999,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0549 KBL,0.00725977
2024-12-12T09:07:17.000Z,0.0.4713148-1733994420-442361807,0.0.7835661,9100.000002,0.0.4713148,9100.000002,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0554 KBL,0.00725977
2024-12-12T03:17:55.000Z,0.0.4713148-1733973458-008069153,0.0.7835661,8999.999998,0.0.4713148,8999.999998,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0567 KBL,0.00790562
2024-12-12T03:12:39.000Z,0.0.4713148-1733973140-435818445,0.0.7835661,9000,0.0.4713148,9000,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0571 KBL,0.00767683
2024-12-12T03:03:56.000Z,0.0.4713148-1733972618-636311644,0.0.7835661,9000,0.0.4713148,9000,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0576 KBL,0.00767683
2024-12-12T02:56:45.000Z,0.0.4713148-1733972183-827442046,0.0.7835661,8999.999998,0.0.4713148,8999.999998,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0580 KBL,0.00767704
2024-12-12T02:40:20.000Z,0.0.4713148-1733971203-046939733,0.0.7835661,9000,0.0.4713148,9000,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0587 KBL,0.00767704
2024-12-12T01:29:30.000Z,0.0.4713148-1733966955-901990773,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:29:09.000Z,0.0.4713148-1733966936-591822885,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:28:51.000Z,0.0.4713148-1733966918-110905672,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:27:18.000Z,0.0.4713148-1733966822-770608370,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:26:53.000Z,0.0.4713148-1733966802-727929924,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:26:17.000Z,0.0.4713148-1733966761-986092250,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:25:28.000Z,0.0.4713148-1733966715-061209783,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:23:18.000Z,0.0.4713148-1733966584-386058711,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:22:59.000Z,0.0.4713148-1733966563-832160920,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:22:26.000Z,0.0.4713148-1733966532-806150318,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:20:10.000Z,0.0.4713148-1733966396-276780115,0.0.7835651,5000,0.0.4713148,5000,KBL,,0
2024-12-12T01:19:15.000Z,0.0.4713148-1733966343-305218248,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:18:41.000Z,0.0.4713148-1733966307-794596859,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:18:21.000Z,0.0.4713148-1733966285-019861845,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T01:01:21.000Z,0.0.4713148-1733965268-911124137,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T00:56:13.000Z,0.0.4713148-1733964958-268817594,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T00:54:18.000Z,0.0.4713148-1733964845-445925744,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-12T00:53:31.000Z,0.0.4713148-1733964799-227845803,0.0.7835651,9000.97838,0.0.4713148,9000.97838,KBL,,0
2024-12-12T00:53:03.000Z,0.0.4713148-1733964770-416477758,0.0.7835651,9000.97838,0.0.4713148,9000.97838,KBL,,0
2024-12-11T23:54:06.000Z,0.0.4713148-1733961234-383688738,0.0.7835651,9000.97838,0.0.4713148,9000.97838,KBL,,0
2024-12-11T22:48:30.000Z,0.0.4713148-1733957298-818721235,0.0.7835651,9636.97838,0.0.4713148,9636.97838,KBL,,0
2024-12-11T22:47:52.000Z,0.0.4713148-1733957257-894379534,0.0.7835651,9636.97838,0.0.4713148,9636.97838,KBL,,0
2024-12-11T22:47:05.000Z,0.0.4713148-1733957208-631194656,0.0.7835651,4817.992793,0.0.4713148,4817.992793,KBL,,0
2024-12-11T22:11:51.000Z,0.0.4713148-1733955086-851969226,0.0.7835661,9999.999998,0.0.4713148,9999.999998,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0525 KBL,0.00756614
2024-12-11T22:11:00.000Z,0.0.4713148-1733955030-857034420,0.0.7835661,9999.999998,0.0.4713148,9999.999998,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0525 KBL,0.00756614
2024-12-11T22:09:28.000Z,0.0.4713148-1733954951-396217000,0.0.7835661,4999.999998,0.0.4713148,4999.999998,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0529 KBL,0.00779163
2024-12-11T20:51:16.000Z,0.0.4713148-1733950259-895788909,0.0.7835661,5000,0.0.4713148,5000,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0536 KBL,0.00753851
2024-12-11T20:40:04.000Z,0.0.4713148-1733949590-831350539,0.0.7835651,5000,0.0.4713148,5000,KBL,,0
2024-12-11T20:27:44.000Z,0.0.4713148-1733948852-766837060,0.0.7835651,9600,0.0.4713148,9600,KBL,,0
2024-12-11T20:24:00.000Z,0.0.4713148-1733948623-398800330,0.0.7835661,10000.000001,0.0.4713148,10000.000001,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0533 KBL,0.00753851
2024-12-11T20:21:13.000Z,0.0.4713148-1733948455-873138900,0.0.7835661,9499.999999,0.0.4713148,9499.999999,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0540 KBL,0.00753851
2024-12-11T20:12:42.000Z,0.0.4713148-1733947949-578347653,0.0.7835661,7068.637502,0.0.4713148,7068.637502,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0535 KBL,0.00753851
2024-12-11T20:11:28.000Z,0.0.4713148-1733947866-496995859,0.0.7835661,9369.480491,0.0.4713148,9369.480491,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0541 KBL,0.00753851
2024-12-11T20:07:44.000Z,0.0.4713148-1733947647-771260524,0.0.7835661,2668.657086,0.0.4713148,2668.657086,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0534 KBL,0.00753851
2024-12-11T20:03:13.000Z,0.0.4713148-1733947382-869556625,0.0.7835651,5276.875623,0.0.4713148,5276.875623,KBL,,0
2024-12-11T20:02:30.000Z,0.0.4713148-1733947337-821555991,0.0.7835651,9000,0.0.4713148,9000,KBL,,0
2024-12-11T20:02:14.000Z,0.0.4713148-1733947319-393778156,0.0.7835651,8045.988622,0.0.4713148,8045.988622,KBL,,0
2024-12-11T20:00:48.000Z,0.0.4856974-1733947237-729124630,0.0.4856974,3900,0.0.4713148,3900,KBL,,0.00337861
2024-12-11T19:57:36.000Z,0.0.4713148-1733947035-499255805,0.0.7835661,5875.396846,0.0.4713148,5875.396846,KBL,HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0588 KBL,0.00772503
2024-12-11T19:50:53.000Z,0.0.4713148-1733946641-031339116,0.0.7835651,7700,0.0.4713148,7700,KBL,,0
2024-12-11T19:50:39.000Z,0.0.4713148-1733946626-046928592,0.0.7835651,7600,0.0.4713148,7600,KBL,,0
2024-12-11T19:50:25.000Z,0.0.4713148-1733946609-940142214,0.0.7835651,7600,0.0.4713148,7600,KBL,,0
2024-12-11T19:49:23.000Z,0.0.4713148-1733946549-815963399,0.0.7835651,7500,0.0.4713148,7500,KBL,,0
2024-12-11T19:48:51.000Z,0.0.4713148-1733946516-574424168,0.0.7835651,7500,0.0.4713148,7500,KBL,,0
2024-12-11T19:46:40.000Z,0.0.4713148-1733946386-808164341,0.0.7835651,5000,0.0.4713148,5000,KBL,,0
2024-12-11T19:46:24.000Z,0.0.4713148-1733946369-845888051,0.0.7835651,5000,0.0.4713148,5000,KBL,,0
2024-12-11T19:45:33.000Z,0.0.4713148-1733946323-098737161,0.0.7835651,7500,0.0.4713148,7500,KBL,,0
2024-12-11T19:44:53.000Z,0.0.4713148-1733946278-849038326,0.0.7835651,7000,0.0.4713148,7000,KBL,,0
2024-12-11T19:44:13.000Z,0.0.4713148-1733946241-158682382,0.0.7835651,6000,0.0.4713148,6000,KBL,,0
2024-12-11T19:42:44.000Z,0.0.4713148-1733946152-631374517,0.0.7835651,5500,0.0.4713148,5500,KBL,,0
2024-12-11T19:42:21.000Z,0.0.4713148-1733946124-535502117,0.0.7835651,5000,0.0.4713148,5000,KBL,,0
2024-12-11T19:42:04.000Z,0.0.4713148-1733946110-856536814,0.0.7835651,4643.620107,0.0.4713148,4643.620107,KBL,,0
2024-12-11T19:37:05.000Z,0.0.4856974-1733945815-870685026,0.0.4856974,4643.620107,0.0.4713148,4643.620107,KBL,,0.00336203
2024-12-11T19:34:06.000Z,0.0.4856974-1733945637-196720212,0.0.4856974,4643.620107,0.0.4713148,4643.620107,KBL,,0.00336203
2024-12-11T18:55:28.000Z,0.0.4712907-1733943317-663000000,0.0.7835651,9224.244979,0.0.4712907,9224.244979,KBL,,0
2024-12-11T21:39:22.000Z,0.0.7663118-1733953152-831755913,0.0.7663118,180000,0.0.4710243,180000,KBL,Kabila Claim INO - 12 Key NFTs,0.00336699
2024-12-11T20:02:58.000Z,0.0.7663118-1733947364-905893307,0.0.7663118,15000,0.0.4708751,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00338124
2024-12-12T03:27:45.000Z,0.0.4707481-1733974040-976940901,0.0.7835661,534.200837,0.0.4707481,534.200837,KBL,HSUITE DEX - Swap HBAR to KBL - 1 HBAR = 10.6840 KBL,0.00768246
2024-12-12T01:44:26.000Z,0.0.7663118-1733967855-223782664,0.0.7663118,15000,0.0.4705632,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00335192
2024-12-11T19:48:58.000Z,0.0.7663118-1733946525-274583263,0.0.7663118,30000,0.0.4702795,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00336464
2024-12-12T13:57:40.000Z,0.0.4696512-1734011843-815247614,0.0.7835651,2973.285766,0.0.4696512,2973.285766,KBL,,0
2024-12-11T21:27:47.000Z,0.0.4696512-1733952453-456344318,0.0.7835651,16642.578644,0.0.4696512,16642.578644,KBL,,0
2024-12-11T20:00:17.000Z,0.0.4696512-1733947196-601839822,0.0.7835651,17673.312873,0.0.4696512,17673.312873,KBL,,0
2024-12-11T19:29:58.000Z,0.0.7663118-1733945385-030516568,0.0.7663118,15000,0.0.4696512,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-12T09:11:13.000Z,0.0.4695524-1733994660-208645881,0.0.7835651,631.425824,0.0.4695524,631.425824,KBL,,0
2024-12-11T19:36:55.000Z,0.0.7663118-1733945805-587180212,0.0.7663118,15000,0.0.4695428,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:09:57.000Z,0.0.7663118-1733944184-725079846,0.0.7663118,75000,0.0.4695355,75000,KBL,Kabila Claim INO - 5 Key NFTs,0.00336464
2024-12-11T23:05:34.000Z,0.0.7663118-1733958323-366829925,0.0.7663118,15000,0.0.4693482,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336004
2024-12-11T19:52:17.000Z,0.0.4693135-1733946722-798020068,0.0.7835651,5020.956625,0.0.4693135,5020.956625,KBL,,0
2024-12-11T19:47:33.000Z,0.0.4693135-1733946439-563183522,0.0.7835651,0.00029,0.0.4693135,0.00029,KBL,,0
2024-12-11T19:46:16.000Z,0.0.4693135-1733946364-193120376,0.0.7835651,101.485845,0.0.4693135,101.485845,KBL,,0
2024-12-11T19:44:27.000Z,0.0.4693135-1733946256-244704193,0.0.7835651,152.721911,0.0.4693135,152.721911,KBL,,0
2024-12-11T19:16:25.000Z,0.0.7663118-1733944574-252921514,0.0.7663118,30000,0.0.4693135,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00336464
2024-12-12T13:50:51.000Z,0.0.4692197-1734011420-374868669,0.0.7835651,44818.845165,0.0.4692197,44818.845165,KBL,,0
2024-12-11T21:34:16.000Z,0.0.4692197-1733952829-288765955,0.0.7835651,24905.848831,0.0.4692197,24905.848831,KBL,,0
2024-12-11T19:48:38.000Z,0.0.4692197-1733946488-222603964,0.0.7835651,28661.114463,0.0.4692197,28661.114463,KBL,,0
2024-12-11T19:12:20.000Z,0.0.7663118-1733944327-169067612,0.0.7663118,30000,0.0.4660035,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00336464
2024-12-11T19:24:39.000Z,0.0.7663118-1733945068-236021162,0.0.7663118,15000,0.0.4640609,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:22:46.000Z,0.0.7663118-1733944955-165443047,0.0.7663118,30000,0.0.4638181,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00336464
2024-12-11T19:26:26.000Z,0.0.7663118-1733945174-829323160,0.0.7663118,15000,0.0.4628910,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:21:04.000Z,0.0.4628910-1733944851-641264245,0.0.7835651,3290.890335,0.0.4628910,3290.890335,KBL,,0
2024-12-11T19:16:08.000Z,0.0.4628910-1733944552-425848141,0.0.7835651,680.32589,0.0.4628910,680.32589,KBL,,0
2024-12-12T10:27:31.000Z,0.0.4628496-1733999238-446938166,0.0.7835651,36585.30142,0.0.4628496,36585.30142,KBL,,0
2024-12-11T19:25:45.000Z,0.0.4628052-1733945133-728823199,0.0.7835651,3302.263416,0.0.4628052,3302.263416,KBL,,0
2024-12-11T20:29:01.000Z,0.0.7663118-1733948929-972241371,0.0.7663118,180000,0.0.4627779,180000,KBL,Kabila Claim INO - 12 Key NFTs,0.00338133
2024-12-11T20:14:51.000Z,0.0.4625015-1733948070-300220851,0.0.7835651,0.76867,0.0.4625015,0.76867,KBL,,0
2024-12-11T20:13:47.000Z,0.0.4625015-1733948012-472063098,0.0.7835651,589.83595,0.0.4625015,589.83595,KBL,,0
2024-12-11T20:13:18.000Z,0.0.4625015-1733947982-892984933,0.0.7835651,414.811042,0.0.4625015,414.811042,KBL,,0
2024-12-11T19:11:03.000Z,0.0.7663118-1733944249-543766026,0.0.7663118,15000,0.0.4624432,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:10:12.000Z,0.0.7663118-1733944200-021143391,0.0.7663118,90000,0.0.4624037,90000,KBL,Kabila Claim INO - 6 Key NFTs,0.00336464
2024-12-11T19:14:23.000Z,0.0.7663118-1733944451-457727351,0.0.7663118,30000,0.0.4623198,30000,KBL,Kabila Claim INO - 2 Key NFTs,0.00336464
2024-12-11T19:57:54.000Z,0.0.7663118-1733947063-117758817,0.0.7663118,15000,0.0.4615491,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:26:55.000Z,0.0.7663118-1733945202-907799516,0.0.7663118,15000,0.0.4615352,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-12T10:30:10.000Z,0.0.4615143-1733999396-083246615,0.0.7835661,177.279369,0.0.4615143,177.279369,KBL,[KABILA] HSUITE DEX - Swap HSUITE to KBL - 1 HSUITE = 0.0537 KBL,0.00744407
2024-12-11T19:31:14.000Z,0.0.4610537-1733945460-269964692,0.0.4817915,757.765365,0.0.4610537,757.765365,KBL,,0
2024-12-11T19:25:19.000Z,0.0.4610537-1733945107-657509512,0.0.4817915,1395.789686,0.0.4610537,1395.789686,KBL,,0
2024-12-11T19:14:41.000Z,0.0.7663118-1733944472-074518418,0.0.7663118,15000,0.0.4610537,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:29:54.000Z,0.0.4608036-1733945355-103316082,0.0.7835651,11663.031018,0.0.4608036,11663.031018,KBL,,0
2024-12-11T19:14:38.000Z,0.0.4608036-1733944463-326001393,0.0.7835651,2477.105294,0.0.4608036,2477.105294,KBL,,0
2024-12-11T19:31:55.000Z,0.0.7663118-1733945505-425107259,0.0.7663118,90000,0.0.4607971,90000,KBL,Kabila Claim INO - 6 Key NFTs,0.00336464
2024-12-11T19:30:11.000Z,0.0.7663118-1733945398-390050665,0.0.7663118,15000,0.0.4607855,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T20:50:39.000Z,0.0.7663118-1733950227-735069750,0.0.7663118,45000,0.0.4607653,45000,KBL,Kabila Claim INO - 3 Key NFTs,0.00338124
2024-12-12T04:34:23.000Z,0.0.4607064-1733978051-412980188,0.0.7835651,390.745351,0.0.4607064,390.745351,KBL,,0
2024-12-12T04:33:56.000Z,0.0.4607064-1733978025-692844208,0.0.7835651,390.762221,0.0.4607064,390.762221,KBL,,0
2024-12-11T19:13:01.000Z,0.0.7663118-1733944368-742601833,0.0.7663118,60000,0.0.4601935,60000,KBL,Kabila Claim INO - 4 Key NFTs,0.00336464
2024-12-11T19:14:24.000Z,0.0.7663118-1733944451-062456026,0.0.7663118,15000,0.0.4600371,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:22:10.000Z,0.0.7663118-1733944918-185594291,0.0.7663118,15000,0.0.4599905,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:37:33.000Z,0.0.7663118-1733945844-519031439,0.0.7663118,15000,0.0.4597307,15000,KBL,Kabila Claim INO - 1 Key NFTs,0.00336464
2024-12-11T19:13:34.000Z,0.0.7663118-1733944400-878535455,0.0.7663118,75000,0.0.4589800,75000,KBL,Kabila Claim INO - 5 Key NFTs,0.00336464
